observation_id,crawl_id,dataset_version,domain_id,source_url,canonical_url,observed_at,page_role,browser_rendered,http_status_code,response_latency_ms,is_reachable,tls_valid,tls_version,certificate_expiry_days,axe_violations_count,critical_violations,serious_violations,moderate_violations,minor_violations,accessibility_score,has_missing_alts,lcp_ms,cls,fcp_ms,ttfb_ms,page_weight_bytes,lighthouse_performance_score,detected_primary_language,is_multilingual,dom_node_count,links_count,forms_count,has_https,has_hsts,has_csp,security_headers_score,website_category,architecture_type,is_validated
obs-50a9cce3a089,crawl-master-20260809-190429,0.1.0,dom-c4ff5bfe19,https://rohtak.nic.in,https://rohtak.nic.in,2026-08-09T19:40:15.659404+00:00,homepage,True,502,955.0388710003972,False,False,,,0,0,0,0,0,,False,1719.1,0.01,1146.0,955.0388710003972,0,65.6,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-6ed971fc4d5d,crawl-master-20260809-190429,0.1.0,dom-95a473d91c,https://sonipat.nic.in,https://sonipat.gov.in/,2026-08-09T19:40:31.598896+00:00,homepage,True,200,13939.278703000127,True,True,TLSv1.3,67.0,1,0,1,0,0,94.0,True,25561.1,0.05,16727.1,13939.278703000127,206216,10.0,en,True,1176,183,1,True,True,True,100.0,district_administration,angular_spa,True
obs-2be725cb1b33,crawl-master-20260809-190429,0.1.0,dom-1959e7ad18,https://panchkula.nic.in,https://panchkula.nic.in,2026-08-09T19:40:38.911097+00:00,homepage,True,200,6021.949887000119,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,11169.9,0.05,7226.3,6021.949887000119,167833,10.0,en,True,826,158,1,True,True,True,100.0,district_administration,angular_spa,True
obs-b02a476fc525,crawl-master-20260809-190429,0.1.0,dom-406a35b0c3,https://khordha.nic.in,https://khordha.nic.in,2026-08-09T19:40:39.925224+00:00,homepage,True,502,668.4831669999767,False,False,,,0,0,0,0,0,,False,1203.3,0.01,802.2,668.4831669999767,0,75.9,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-718190a0d7f4,crawl-master-20260809-190429,0.1.0,dom-bc55f3b52d,https://cuttack.nic.in,https://cuttack.nic.in,2026-08-09T19:40:40.970027+00:00,homepage,True,502,991.3846800000101,False,False,,,0,0,0,0,0,,False,1784.5,0.01,1189.7,991.3846800000101,0,64.3,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-cc6ab1d86f26,crawl-master-20260809-190429,0.1.0,dom-b01ebec36c,https://ganjam.nic.in,https://ganjam.nic.in,2026-08-09T19:40:41.730364+00:00,homepage,True,502,406.37022999999317,False,False,,,0,0,0,0,0,,False,731.5,0.01,487.6,406.37022999999317,0,85.4,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-1b5465579200,crawl-master-20260809-190429,0.1.0,dom-e65adc05e5,https://puri.nic.in,https://puri.nic.in,2026-08-09T19:40:42.773456+00:00,homepage,True,502,986.3838419996682,False,False,,,0,0,0,0,0,,False,1775.5,0.01,1183.7,986.3838419996682,0,64.5,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-b0c77406eceb,crawl-master-20260809-190429,0.1.0,dom-79011f1805,https://balasore.nic.in,https://balasore.nic.in,2026-08-09T19:40:43.817496+00:00,homepage,True,502,697.5907370006098,False,False,,,0,0,0,0,0,,False,1255.7,0.01,837.1,697.5907370006098,0,74.9,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-2c24ea401407,crawl-master-20260809-190429,0.1.0,dom-af18db563f,https://sambalpur.nic.in,https://sambalpur.nic.in,2026-08-09T19:40:44.857994+00:00,homepage,True,502,680.3837910001675,False,False,,,0,0,0,0,0,,False,1224.7,0.01,816.5,680.3837910001675,0,75.5,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-ff125a6544fa,crawl-master-20260809-190429,0.1.0,dom-1b5cd0fb78,https://bhadrak.nic.in,https://bhadrak.nic.in,2026-08-09T19:40:45.619314+00:00,homepage,True,502,707.8411250004137,False,False,,,0,0,0,0,0,,False,1274.1,0.01,849.4,707.8411250004137,0,74.5,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-572440c89aab,crawl-master-20260809-190429,0.1.0,dom-310869bc3d,https://sundargarh.nic.in,https://sundargarh.nic.in,2026-08-09T19:40:46.376027+00:00,homepage,True,502,703.2922570006122,False,False,,,0,0,0,0,0,,False,1265.9,0.01,844.0,703.2922570006122,0,74.7,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-e7b3e286e9a4,crawl-master-20260809-190429,0.1.0,dom-d4ce8a815c,https://mayurbhanj.nic.in,https://mayurbhanj.nic.in,2026-08-09T19:40:47.725383+00:00,homepage,True,502,999.3842270005189,False,False,,,0,0,0,0,0,,False,1798.9,0.01,1199.3,999.3842270005189,0,64.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-effb8aea6bbe,crawl-master-20260809-190429,0.1.0,dom-4146a67ec2,https://hyderabad.nic.in,https://hyderabad.nic.in,2026-08-09T19:40:52.548416+00:00,homepage,True,502,3679.037891000007,False,False,,,0,0,0,0,0,,False,6622.3,0.01,4414.8,3679.037891000007,0,10.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-3007130577fe,crawl-master-20260809-190429,0.1.0,dom-9e1a7e95cd,https://rangareddy.nic.in,https://rangareddy.nic.in,2026-08-09T19:40:58.128690+00:00,homepage,True,502,4507.372728000519,False,False,,,0,0,0,0,0,,False,8113.3,0.01,5408.8,4507.372728000519,0,10.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-5fe363bb0b8e,crawl-master-20260809-190429,0.1.0,dom-c8f905d8f4,https://medchal.nic.in,https://medchal.nic.in,2026-08-09T19:40:59.195626+00:00,homepage,True,502,1012.8276590003225,False,False,,,0,0,0,0,0,,False,1823.1,0.01,1215.4,1012.8276590003225,0,63.5,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-44c0f23787e9,crawl-master-20260809-190429,0.1.0,dom-b9e33f998a,https://warangal.nic.in,https://warangal.telangana.gov.in/,2026-08-09T19:41:09.263481+00:00,homepage,True,200,8990.117504999944,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,16672.2,0.05,10788.1,8990.117504999944,214080,10.0,en,True,1225,196,1,True,True,True,100.0,district_administration,angular_spa,True
obs-445554fbfe7d,crawl-master-20260809-190429,0.1.0,dom-f1ae0c4fb4,https://khammam.nic.in,https://khammam.nic.in,2026-08-09T19:41:15.114015+00:00,homepage,True,502,5051.391105000221,False,False,,,0,0,0,0,0,,False,9092.5,0.01,6061.7,5051.391105000221,0,10.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-21fe8db968fa,crawl-master-20260809-190429,0.1.0,dom-58a6fce475,https://karimnagar.nic.in,https://karimnagar.nic.in,2026-08-09T19:41:21.974016+00:00,homepage,True,502,4908.229774000574,False,False,,,0,0,0,0,0,,False,8834.8,0.01,5889.9,4908.229774000574,0,10.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-80924c5a27ad,crawl-master-20260809-190429,0.1.0,dom-b3d0e01193,https://nizamabad.nic.in,https://nizamabad.telangana.gov.in/,2026-08-09T19:41:34.741788+00:00,homepage,True,200,10624.908032999883,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,19606.8,0.05,12749.9,10624.908032999883,209827,10.0,en,True,1205,210,1,True,True,True,100.0,district_administration,angular_spa,True
obs-2080c6e295ef,crawl-master-20260809-190429,0.1.0,dom-313650d9d6,https://nalgonda.nic.in,https://nalgonda.nic.in,2026-08-09T19:41:40.227357+00:00,homepage,True,502,4068.700548000379,False,False,,,0,0,0,0,0,,False,7323.7,0.01,4882.4,4068.700548000379,0,10.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-3a02a2d760e2,crawl-master-20260809-190429,0.1.0,dom-e42c59dfae,https://visakhapatnam.nic.in,https://visakhapatnam.ap.gov.in/,2026-08-09T19:42:02.294167+00:00,homepage,True,200,20754.42438800019,True,True,TLSv1.3,49.0,2,0,0,0,2,98.0,False,37844.4,0.05,24905.3,20754.42438800019,212480,10.0,en,True,1216,238,1,True,True,True,100.0,district_administration,angular_spa,True
obs-f6ddb0a91207,crawl-master-20260809-190429,0.1.0,dom-3ea1dcd398,https://vijayawada.nic.in,https://vijayawada.nic.in,2026-08-09T19:42:03.043799+00:00,homepage,True,502,696.3416389999111,False,False,,,0,0,0,0,0,,False,1253.4,0.01,835.6,696.3416389999111,0,74.9,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-fc4c0883d698,crawl-master-20260809-190429,0.1.0,dom-94a41ebbc7,https://guntur.nic.in,https://guntur.ap.gov.in/,2026-08-09T19:42:22.992000+00:00,homepage,True,200,18833.73602500069,True,True,TLSv1.3,49.0,1,0,1,0,0,94.0,True,34483.1,0.05,22600.5,18833.73602500069,207045,10.0,en,True,1456,267,1,True,True,True,100.0,district_administration,angular_spa,True
obs-53a997fb6b68,crawl-master-20260809-190429,0.1.0,dom-60dabcca8b,https://nellore.nic.in,https://nellore.nic.in,2026-08-09T19:42:23.724370+00:00,homepage,True,502,678.1206059995384,False,False,,,0,0,0,0,0,,False,1220.6,0.01,813.7,678.1206059995384,0,75.6,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-b77b24011f29,crawl-master-20260809-190429,0.1.0,dom-9b72213d96,https://kurnool.nic.in,https://kurnool.ap.gov.in/,2026-08-09T19:42:41.372461+00:00,homepage,True,200,10715.237646999412,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,19838.2,0.05,12858.3,10715.237646999412,232697,10.0,en,True,1377,221,1,True,True,True,100.0,district_administration,angular_spa,True
obs-996d88caa4cb,crawl-master-20260809-190429,0.1.0,dom-44cf72d828,https://tirupati.nic.in,https://tirupati.nic.in,2026-08-09T19:42:42.450378+00:00,homepage,True,502,1022.4434219999239,False,False,,,0,0,0,0,0,,False,1840.4,0.01,1226.9,1022.4434219999239,0,63.2,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-a16ed313b8e0,crawl-master-20260809-190429,0.1.0,dom-af135b3340,https://kadapa.nic.in,https://kadapa.nic.in,2026-08-09T19:42:54.748657+00:00,homepage,True,502,9582.28022700041,False,False,,,0,0,0,0,0,,False,17248.1,0.01,11498.7,9582.28022700041,0,10.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-86ef880f0509,crawl-master-20260809-190429,0.1.0,dom-f56db6a8fb,https://kakinada.nic.in,https://kakinada.nic.in,2026-08-09T19:42:55.498463+00:00,homepage,True,502,696.055792000152,False,False,,,0,0,0,0,0,,False,1252.9,0.01,835.3,696.055792000152,0,74.9,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-ca2044a64c7e,crawl-master-20260809-190429,0.1.0,dom-9a5ac568d3,https://anantapur.nic.in,https://anantapur.nic.in,2026-08-09T19:42:56.526373+00:00,homepage,True,502,974.7383949998039,False,False,,,0,0,0,0,0,,False,1754.5,0.01,1169.7,974.7383949998039,0,64.9,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
